rate_date,source_date,from_currency,to_currency,rate_to_rmb,source_hkd_per_unit,cny_hkd_per_unit,is_carried_forward,source_name,source_url
2024-04-20,2024-04-20,JPY,RMB,0.0468582269,0.050635,1.0806,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-20,2024-04-20,TWD,RMB,0.2306126226,0.2492,1.0806,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-21,2024-04-20,USD,RMB,7.2496761059,7.834,1.0806,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-21,2024-04-20,HKD,RMB,0.9254118083,1,1.0806,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-21,2024-04-20,GBP,RMB,8.9653895984,9.688,1.0806,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-21,2024-04-20,EUR,RMB,7.7239496576,8.3465,1.0806,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-21,2024-04-20,JPY,RMB,0.0468582269,0.050635,1.0806,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-21,2024-04-20,TWD,RMB,0.2306126226,0.2492,1.0806,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-22,2024-04-22,USD,RMB,7.2489244576,7.835000000000001,1.08085,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-22,2024-04-22,HKD,RMB,0.9251977610,1,1.08085,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-22,2024-04-22,GBP,RMB,8.9734930841,9.699,1.08085,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-22,2024-04-22,EUR,RMB,7.7318776889,8.357,1.08085,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-22,2024-04-22,JPY,RMB,0.0468473886,0.050635,1.08085,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-22,2024-04-22,TWD,RMB,0.2280612481,0.2465,1.08085,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-23,2024-04-23,USD,RMB,7.2570714319,7.837999999999999,1.08005,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-23,2024-04-23,HKD,RMB,0.9258830610,1,1.08005,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-23,2024-04-23,GBP,RMB,8.9514374335,9.668,1.08005,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-23,2024-04-23,EUR,RMB,7.7251053192,8.3435,1.08005,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-23,2024-04-23,JPY,RMB,0.0468682005,0.05062,1.08005,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-23,2024-04-23,TWD,RMB,0.2281375862,0.2464,1.08005,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-24,2024-04-24,USD,RMB,7.2633725781,7.835000000000001,1.0787,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-24,2024-04-24,HKD,RMB,0.9270418096,1,1.0787,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-24,2024-04-24,GBP,RMB,9.0312413090,9.742,1.0787,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-24,2024-04-24,EUR,RMB,7.7644386762,8.3755,1.0787,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-24,2024-04-24,JPY,RMB,0.0468573283,0.050545,1.0787,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-24,2024-04-24,TWD,RMB,0.2284231019,0.2464,1.0787,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-25,2024-04-25,USD,RMB,7.2677494200,7.8309999999999995,1.0775,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-25,2024-04-25,HKD,RMB,0.9280742459,1,1.0775,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-25,2024-04-25,GBP,RMB,9.0821345708,9.786,1.0775,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-25,2024-04-25,EUR,RMB,7.7925754060,8.3965,1.0775,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-25,2024-04-25,JPY,RMB,0.0466774942,0.050295,1.0775,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-25,2024-04-25,TWD,RMB,0.2286774942,0.2464,1.0775,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-26,2024-04-26,USD,RMB,7.2573917879,7.83,1.0789,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-26,2024-04-26,HKD,RMB,0.9268699601,1,1.0789,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-26,2024-04-26,GBP,RMB,9.0786912596,9.795,1.0789,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-26,2024-04-26,EUR,RMB,7.7908054500,8.4055,1.0789,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-26,2024-04-26,JPY,RMB,0.0463898415,0.05005,1.0789,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-26,2024-04-26,TWD,RMB,0.2283807582,0.2464,1.0789,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-27,2024-04-27,USD,RMB,7.2695200074,7.83,1.0771,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-27,2024-04-27,HKD,RMB,0.9284189026,1,1.0771,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-27,2024-04-27,GBP,RMB,9.0799368675,9.78,1.0771,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-27,2024-04-27,EUR,RMB,7.7731872621,8.3725,1.0771,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-27,2024-04-27,JPY,RMB,0.0459195989,0.04946,1.0771,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-27,2024-04-27,TWD,RMB,0.2282053663,0.2458,1.0771,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-28,2024-04-27,USD,RMB,7.2695200074,7.83,1.0771,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-28,2024-04-27,HKD,RMB,0.9284189026,1,1.0771,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-28,2024-04-27,GBP,RMB,9.0799368675,9.78,1.0771,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-28,2024-04-27,EUR,RMB,7.7731872621,8.3725,1.0771,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-28,2024-04-27,JPY,RMB,0.0459195989,0.04946,1.0771,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-28,2024-04-27,TWD,RMB,0.2282053663,0.2458,1.0771,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-29,2024-04-29,USD,RMB,7.2599118943,7.827999999999999,1.07825,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-29,2024-04-29,HKD,RMB,0.9274287039,1,1.07825,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-29,2024-04-29,GBP,RMB,9.0841641549,9.795,1.07825,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-29,2024-04-29,EUR,RMB,7.7760259680,8.3845,1.07825,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-29,2024-04-29,JPY,RMB,0.0461766752,0.04979,1.07825,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-29,2024-04-29,TWD,RMB,0.2279619754,0.2458,1.07825,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-30,2024-04-30,USD,RMB,7.2582216244,7.824,1.07795,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-30,2024-04-30,HKD,RMB,0.9276868129,1,1.07795,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-30,2024-04-30,GBP,RMB,9.0959692008,9.805,1.07795,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-30,2024-04-30,EUR,RMB,7.7716962753,8.3775,1.07795,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-30,2024-04-30,JPY,RMB,0.0462730182,0.04988,1.07795,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-04-30,2024-04-30,TWD,RMB,0.2289531054,0.2468,1.07795,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-01,2024-04-30,USD,RMB,7.2582216244,7.824,1.07795,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-01,2024-04-30,HKD,RMB,0.9276868129,1,1.07795,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-01,2024-04-30,GBP,RMB,9.0959692008,9.805,1.07795,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-01,2024-04-30,EUR,RMB,7.7716962753,8.3775,1.07795,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-01,2024-04-30,JPY,RMB,0.0462730182,0.04988,1.07795,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-01,2024-04-30,TWD,RMB,0.2289531054,0.2468,1.07795,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-02,2024-05-02,USD,RMB,7.2248405877,7.818,1.0821,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-02,2024-05-02,HKD,RMB,0.9241290084,1,1.0821,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-02,2024-05-02,GBP,RMB,9.0453747343,9.788,1.0821,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-02,2024-05-02,EUR,RMB,7.7409666389,8.3765,1.0821,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-02,2024-05-02,JPY,RMB,0.0464559653,0.05027,1.0821,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-02,2024-05-02,TWD,RMB,0.2280750393,0.2468,1.0821,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-03,2024-05-03,USD,RMB,7.2019531970,7.817,1.0854,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-03,2024-05-03,HKD,RMB,0.9213193293,1,1.0854,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-03,2024-05-03,GBP,RMB,9.0326147043,9.804,1.0854,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-03,2024-05-03,EUR,RMB,7.7271052147,8.387,1.0854,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-03,2024-05-03,JPY,RMB,0.0469734660,0.050985,1.0854,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-03,2024-05-03,TWD,RMB,0.2273816105,0.2468,1.0854,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-04,2024-05-04,USD,RMB,7.1926352129,7.813000000000001,1.08625,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-04,2024-05-04,HKD,RMB,0.9205983890,1,1.08625,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-04,2024-05-04,GBP,RMB,9.0172612198,9.795,1.08625,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-04,2024-05-04,EUR,RMB,7.7390103567,8.4065,1.08625,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-04,2024-05-04,JPY,RMB,0.0469873418,0.05104,1.08625,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-04,2024-05-04,TWD,RMB,0.2272036824,0.2468,1.08625,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-05,2024-05-04,USD,RMB,7.1926352129,7.813000000000001,1.08625,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-05,2024-05-04,HKD,RMB,0.9205983890,1,1.08625,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-05,2024-05-04,GBP,RMB,9.0172612198,9.795,1.08625,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-05,2024-05-04,EUR,RMB,7.7390103567,8.4065,1.08625,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-05,2024-05-04,JPY,RMB,0.0469873418,0.05104,1.08625,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-05,2024-05-04,TWD,RMB,0.2272036824,0.2468,1.08625,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-06,2024-05-06,USD,RMB,7.2185033009,7.818,1.08305,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-06,2024-05-06,HKD,RMB,0.9233184064,1,1.08305,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-06,2024-05-06,GBP,RMB,9.0637551360,9.8165,1.08305,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-06,2024-05-06,EUR,RMB,7.7701860487,8.4155,1.08305,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-06,2024-05-06,JPY,RMB,0.0469415078,0.05084,1.08305,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-06,2024-05-06,TWD,RMB,0.2278749827,0.2468,1.08305,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-07,2024-05-07,USD,RMB,7.2194266193,7.819000000000001,1.08305,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-07,2024-05-07,HKD,RMB,0.9233184064,1,1.08305,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-07,2024-05-07,GBP,RMB,9.0531369743,9.805,1.08305,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-07,2024-05-07,EUR,RMB,7.7720326855,8.4175,1.08305,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-07,2024-05-07,JPY,RMB,0.0467476109,0.05063,1.08305,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-07,2024-05-07,TWD,RMB,0.2278749827,0.2468,1.08305,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-08,2024-05-08,USD,RMB,7.2301077257,7.819000000000001,1.08145,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-08,2024-05-08,HKD,RMB,0.9246844514,1,1.08145,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-08,2024-05-08,GBP,RMB,9.0263072726,9.7615,1.08145,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-08,2024-05-08,EUR,RMB,7.7687364187,8.4015,1.08145,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-08,2024-05-08,JPY,RMB,0.0465301216,0.05032,1.08145,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-08,2024-05-08,TWD,RMB,0.2282121226,0.2468,1.08145,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-09,2024-05-09,USD,RMB,7.2321924144,7.818,1.081,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-09,2024-05-09,HKD,RMB,0.9250693802,1,1.081,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-09,2024-05-09,GBP,RMB,9.0231267345,9.754,1.081,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-09,2024-05-09,EUR,RMB,7.7664199815,8.3955,1.081,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-09,2024-05-09,JPY,RMB,0.0464107308,0.05017,1.081,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-09,2024-05-09,TWD,RMB,0.2287696577,0.2473,1.081,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-10,2024-05-10,USD,RMB,7.2284921369,7.814,1.081,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-10,2024-05-10,HKD,RMB,0.9250693802,1,1.081,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-10,2024-05-10,GBP,RMB,9.0610545791,9.795,1.081,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-10,2024-05-10,EUR,RMB,7.7904717854,8.4215,1.081,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-10,2024-05-10,JPY,RMB,0.0464153562,0.050175,1.081,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-10,2024-05-10,TWD,RMB,0.2287696577,0.2473,1.081,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-11,2024-05-11,USD,RMB,7.2337668348,7.8149999999999995,1.08035,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-11,2024-05-11,HKD,RMB,0.9256259546,1,1.08035,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-11,2024-05-11,GBP,RMB,9.0544730874,9.782,1.08035,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-11,2024-05-11,EUR,RMB,7.7905308465,8.4165,1.08035,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-11,2024-05-11,JPY,RMB,0.0464432823,0.050175,1.08035,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-11,2024-05-11,TWD,RMB,0.2289072986,0.2473,1.08035,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-12,2024-05-11,USD,RMB,7.2337668348,7.8149999999999995,1.08035,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-12,2024-05-11,HKD,RMB,0.9256259546,1,1.08035,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-12,2024-05-11,GBP,RMB,9.0544730874,9.782,1.08035,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-12,2024-05-11,EUR,RMB,7.7905308465,8.4165,1.08035,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-12,2024-05-11,JPY,RMB,0.0464432823,0.050175,1.08035,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-12,2024-05-11,TWD,RMB,0.2289072986,0.2473,1.08035,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-13,2024-05-13,USD,RMB,7.2421462330,7.8149999999999995,1.0791,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-13,2024-05-13,HKD,RMB,0.9266981744,1,1.0791,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2024-05-13,2024-05-13,GBP,RMB,9.0686683347,9.786,1.0791,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
