event_id,auction_house_id,auction_event,auction_date,auction_location,category,data_status
SIM-2024-TFA-CAL-1,TFA,春季 翰墨流芳－歷代法書（模擬場次）,2024-06-09,東京,法書,模擬
SIM-2024-TFA-BRO-1,TFA,春季 吉金永寶－重要青銅器（模擬場次）,2024-06-09,東京,銅器,模擬
SIM-2024-TCA-CAL-1,TCA,春季 中國古代書法（模擬場次）,2024-06-15,東京,法書,模擬
SIM-2024-HYG-CER-1,HYG,春季 中國藝術珍品－瓷器專場（模擬場次）,2024-06-15,廣州,陶瓷器,模擬
SIM-2024-SOT-CER-1,SOT,春季 中國藝術珍品－瓷器專場（模擬場次）,2024-06-15,香港,陶瓷器,模擬
SIM-2024-PHK-JAD-1,PHK,春季 中國藝術珍品－玉器專場（模擬場次）,2024-06-16,香港,玉器,模擬
SIM-2024-TCA-CER-1,TCA,春季 重要中國瓷器及工藝精品（模擬場次）,2024-06-16,東京,陶瓷器,模擬
SIM-2024-CGD-CAL-1,CGD,春季 中國書畫珍藏（模擬場次）,2024-06-22,北京,法書,模擬
SIM-2024-PHK-CER-1,PHK,春季 中國藝術珍品－瓷器專場（模擬場次）,2024-06-22,香港,陶瓷器,模擬
SIM-2024-BPL-BRO-1,BPL,春季 吉金永寶－重要青銅器（模擬場次）,2024-06-22,北京,銅器,模擬
SIM-2024-YIA-BRO-1,YIA,春季 中國藝術珍品－青銅器專場（模擬場次）,2024-06-22,橫濱,銅器,模擬
SIM-2024-HYG-JAD-1,HYG,春季 中國藝術珍品－玉器專場（模擬場次）,2024-06-22,廣州,玉器,模擬
SIM-2024-YIA-JAD-1,YIA,春季 中國藝術珍品－玉器專場（模擬場次）,2024-06-23,橫濱,玉器,模擬
SIM-2024-BPL-CER-1,BPL,春季 御窯菁華－中國古代陶瓷（模擬場次）,2024-06-29,北京,陶瓷器,模擬
SIM-2024-CGH-BRO-1,CGH,春季 中國古代青銅器藝術（模擬場次）,2024-06-30,香港,銅器,模擬
SIM-2024-BON-JAD-1,BON,春季 韞玉生輝－中國古代玉器（模擬場次）,2024-06-30,香港,玉器,模擬
SIM-2024-SOT-CAL-2,SOT,秋季 中國古代書法（模擬場次）,2024-09-01,香港,法書,模擬
SIM-2024-SOT-BRO-2,SOT,秋季 中國古代青銅器藝術（模擬場次）,2024-09-01,香港,銅器,模擬
SIM-2024-BPL-PAI-2,BPL,秋季 翰墨丹青－中國繪畫專場（模擬場次）,2024-09-07,北京,繪畫,模擬
SIM-2024-XLY-CER-2,XLY,秋季 中國藝術珍品－瓷器專場（模擬場次）,2024-09-07,杭州,陶瓷器,模擬
SIM-2024-HYG-JAD-2,HYG,秋季 瑰麗玉器與宮廷藝術（模擬場次）,2024-09-08,廣州,玉器,模擬
SIM-2024-PHK-CAL-2,PHK,秋季 中國古代書法（模擬場次）,2024-09-14,香港,法書,模擬
SIM-2024-TFA-CER-2,TFA,秋季 中國藝術珍品－瓷器專場（模擬場次）,2024-09-14,東京,陶瓷器,模擬
SIM-2024-CHR-PAI-2,CHR,秋季 中國近現代書畫（模擬場次）,2024-09-15,香港,繪畫,模擬
SIM-2024-TFA-PAI-2,TFA,秋季 翰墨丹青－中國繪畫專場（模擬場次）,2024-09-15,東京,繪畫,模擬
SIM-2024-PHK-CER-2,PHK,秋季 重要中國瓷器及工藝精品（模擬場次）,2024-09-21,香港,陶瓷器,模擬
SIM-2024-YIA-CAL-2,YIA,秋季 中國古代書法（模擬場次）,2024-09-21,橫濱,法書,模擬
SIM-2024-XLY-JAD-2,XLY,秋季 中國藝術珍品－玉器專場（模擬場次）,2024-09-21,杭州,玉器,模擬
SIM-2024-CGD-BRO-2,CGD,秋季 中國古代青銅器藝術（模擬場次）,2024-09-22,北京,銅器,模擬
SIM-2024-CGD-CER-2,CGD,秋季 重要中國瓷器及工藝精品（模擬場次）,2024-09-22,北京,陶瓷器,模擬
SIM-2024-CHR-BRO-2,CHR,秋季 吉金永寶－重要青銅器（模擬場次）,2024-09-22,香港,銅器,模擬
SIM-2024-BPL-JAD-2,BPL,秋季 中國藝術珍品－玉器專場（模擬場次）,2024-09-22,北京,玉器,模擬
SIM-2024-TCA-CER-2,TCA,秋季 御窯菁華－中國古代陶瓷（模擬場次）,2024-09-22,東京,陶瓷器,模擬
SIM-2024-CGH-CER-2,CGH,秋季 御窯菁華－中國古代陶瓷（模擬場次）,2024-09-28,香港,陶瓷器,模擬
SIM-2024-CGD-CAL-2,CGD,秋季 中國古代書法（模擬場次）,2024-09-29,北京,法書,模擬
SIM-2024-TCA-CAL-2,TCA,秋季 翰墨流芳－歷代法書（模擬場次）,2024-09-29,東京,法書,模擬
SIM-2024-YIA-JAD-2,YIA,秋季 瑰麗玉器與宮廷藝術（模擬場次）,2024-10-05,橫濱,玉器,模擬
SIM-2024-CHR-CER-2,CHR,秋季 御窯菁華－中國古代陶瓷（模擬場次）,2024-10-06,香港,陶瓷器,模擬
SIM-2024-BON-CAL-2,BON,秋季 中國書畫珍藏（模擬場次）,2024-10-06,香港,法書,模擬
SIM-2024-CGH-JAD-2,CGH,秋季 韞玉生輝－中國古代玉器（模擬場次）,2024-10-13,香港,玉器,模擬
SIM-2024-PHK-PAI-2,PHK,秋季 中國古代書畫（模擬場次）,2024-10-13,香港,繪畫,模擬
SIM-2024-DIT-BRO-2,DIT,秋季 吉金永寶－重要青銅器（模擬場次）,2024-10-13,台北,銅器,模擬
SIM-2024-HYG-PAI-2,HYG,秋季 中國古代書畫（模擬場次）,2024-10-13,廣州,繪畫,模擬
SIM-2024-HYG-BRO-2,HYG,秋季 中國古代青銅器藝術（模擬場次）,2024-10-13,廣州,銅器,模擬
SIM-2024-BON-CER-2,BON,秋季 中國藝術珍品－瓷器專場（模擬場次）,2024-10-13,香港,陶瓷器,模擬
SIM-2024-TFA-JAD-2,TFA,秋季 中國藝術珍品－玉器專場（模擬場次）,2024-10-19,東京,玉器,模擬
SIM-2024-YIA-BRO-2,YIA,秋季 中國古代青銅器藝術（模擬場次）,2024-10-19,橫濱,銅器,模擬
SIM-2024-BON-BRO-2,BON,秋季 中國藝術珍品－青銅器專場（模擬場次）,2024-10-19,香港,銅器,模擬
SIM-2024-YON-CAL-2,YON,秋季 翰墨流芳－歷代法書（模擬場次）,2024-10-20,北京,法書,模擬
SIM-2024-SOT-JAD-2,SOT,秋季 瑰麗玉器與宮廷藝術（模擬場次）,2024-10-20,香港,玉器,模擬
SIM-2024-DIT-JAD-2,DIT,秋季 韞玉生輝－中國古代玉器（模擬場次）,2024-10-26,台北,玉器,模擬
SIM-2024-YZH-CER-2,YZH,秋季 中國藝術珍品－瓷器專場（模擬場次）,2024-10-27,台北,陶瓷器,模擬
SIM-2024-YON-BRO-2,YON,秋季 吉金永寶－重要青銅器（模擬場次）,2024-11-02,北京,銅器,模擬
SIM-2024-BON-PAI-2,BON,秋季 翰墨丹青－中國繪畫專場（模擬場次）,2024-11-02,香港,繪畫,模擬
SIM-2024-YZH-CAL-2,YZH,秋季 中國書畫珍藏（模擬場次）,2024-11-03,台北,法書,模擬
SIM-2024-TCA-BRO-2,TCA,秋季 吉金永寶－重要青銅器（模擬場次）,2024-11-09,東京,銅器,模擬
SIM-2024-HYG-CAL-2,HYG,秋季 中國古代書法（模擬場次）,2024-11-09,廣州,法書,模擬
SIM-2024-CGD-JAD-2,CGD,秋季 瑰麗玉器與宮廷藝術（模擬場次）,2024-11-10,北京,玉器,模擬
SIM-2024-XLY-PAI-2,XLY,秋季 翰墨丹青－中國繪畫專場（模擬場次）,2024-11-10,杭州,繪畫,模擬
SIM-2024-CGD-PAI-2,CGD,秋季 中國古代書畫（模擬場次）,2024-11-16,北京,繪畫,模擬
SIM-2024-YZH-JAD-2,YZH,秋季 中國藝術珍品－玉器專場（模擬場次）,2024-11-16,台北,玉器,模擬
SIM-2024-SOT-CER-2,SOT,秋季 重要中國瓷器及工藝精品（模擬場次）,2024-11-16,香港,陶瓷器,模擬
SIM-2024-DIT-CAL-2,DIT,秋季 翰墨流芳－歷代法書（模擬場次）,2024-11-23,台北,法書,模擬
SIM-2024-YIA-CER-2,YIA,秋季 重要中國瓷器及工藝精品（模擬場次）,2024-11-23,橫濱,陶瓷器,模擬
SIM-2024-XLY-CAL-2,XLY,秋季 中國書畫珍藏（模擬場次）,2024-11-23,杭州,法書,模擬
SIM-2024-PHK-JAD-2,PHK,秋季 瑰麗玉器與宮廷藝術（模擬場次）,2024-11-30,香港,玉器,模擬
SIM-2024-PHK-BRO-2,PHK,秋季 中國古代青銅器藝術（模擬場次）,2024-11-30,香港,銅器,模擬
SIM-2024-YIA-PAI-2,YIA,秋季 中國古代書畫（模擬場次）,2024-11-30,橫濱,繪畫,模擬
SIM-2024-CGH-PAI-2,CGH,秋季 中國近現代書畫（模擬場次）,2024-12-01,香港,繪畫,模擬
SIM-2024-CGH-BRO-2,CGH,秋季 吉金永寶－重要青銅器（模擬場次）,2024-12-01,香港,銅器,模擬
SIM-2024-CHR-JAD-2,CHR,秋季 韞玉生輝－中國古代玉器（模擬場次）,2024-12-01,香港,玉器,模擬
SIM-2024-TCA-PAI-2,TCA,秋季 中國近現代書畫（模擬場次）,2024-12-01,東京,繪畫,模擬
SIM-2024-BON-JAD-2,BON,秋季 中國藝術珍品－玉器專場（模擬場次）,2024-12-01,香港,玉器,模擬
SIM-2024-TFA-CAL-2,TFA,秋季 中國書畫珍藏（模擬場次）,2024-12-07,東京,法書,模擬
SIM-2024-BPL-CER-2,BPL,秋季 中國藝術珍品－瓷器專場（模擬場次）,2024-12-14,北京,陶瓷器,模擬
SIM-2024-DIT-PAI-2,DIT,秋季 中國近現代書畫（模擬場次）,2024-12-14,台北,繪畫,模擬
SIM-2024-YON-JAD-2,YON,秋季 韞玉生輝－中國古代玉器（模擬場次）,2024-12-14,北京,玉器,模擬
SIM-2024-XLY-BRO-2,XLY,秋季 中國藝術珍品－青銅器專場（模擬場次）,2024-12-14,杭州,銅器,模擬
SIM-2024-BPL-CAL-2,BPL,秋季 中國書畫珍藏（模擬場次）,2024-12-15,北京,法書,模擬
SIM-2024-TFA-BRO-2,TFA,秋季 中國藝術珍品－青銅器專場（模擬場次）,2024-12-15,東京,銅器,模擬
SIM-2024-BPL-BRO-2,BPL,秋季 中國藝術珍品－青銅器專場（模擬場次）,2024-12-21,北京,銅器,模擬
SIM-2024-YZH-BRO-2,YZH,秋季 中國藝術珍品－青銅器專場（模擬場次）,2024-12-21,台北,銅器,模擬
SIM-2024-DIT-CER-2,DIT,秋季 御窯菁華－中國古代陶瓷（模擬場次）,2024-12-21,台北,陶瓷器,模擬
SIM-2024-TCA-JAD-2,TCA,秋季 韞玉生輝－中國古代玉器（模擬場次）,2024-12-21,東京,玉器,模擬
SIM-2024-SOT-PAI-2,SOT,秋季 中國古代書畫（模擬場次）,2024-12-21,香港,繪畫,模擬
SIM-2024-CGH-CAL-2,CGH,秋季 翰墨流芳－歷代法書（模擬場次）,2024-12-22,香港,法書,模擬
SIM-2024-YZH-PAI-2,YZH,秋季 翰墨丹青－中國繪畫專場（模擬場次）,2024-12-22,台北,繪畫,模擬
SIM-2024-YON-PAI-2,YON,秋季 中國近現代書畫（模擬場次）,2024-12-22,北京,繪畫,模擬
SIM-2024-YON-CER-2,YON,秋季 御窯菁華－中國古代陶瓷（模擬場次）,2024-12-22,北京,陶瓷器,模擬
SIM-2024-HYG-CER-2,HYG,秋季 重要中國瓷器及工藝精品（模擬場次）,2024-12-22,廣州,陶瓷器,模擬
SIM-2024-CHR-CAL-2,CHR,秋季 翰墨流芳－歷代法書（模擬場次）,2024-12-29,香港,法書,模擬
SIM-2025-TFA-JAD-1,TFA,春季 中國藝術珍品－玉器專場（模擬場次）,2025-03-01,東京,玉器,模擬
SIM-2025-BON-JAD-1,BON,春季 中國藝術珍品－玉器專場（模擬場次）,2025-03-01,香港,玉器,模擬
SIM-2025-BON-PAI-1,BON,春季 翰墨丹青－中國繪畫專場（模擬場次）,2025-03-01,香港,繪畫,模擬
SIM-2025-PHK-CAL-1,PHK,春季 中國古代書法（模擬場次）,2025-03-02,香港,法書,模擬
SIM-2025-CGH-BRO-1,CGH,春季 吉金永寶－重要青銅器（模擬場次）,2025-03-08,香港,銅器,模擬
SIM-2025-PHK-CER-1,PHK,春季 重要中國瓷器及工藝精品（模擬場次）,2025-03-08,香港,陶瓷器,模擬
SIM-2025-SOT-PAI-1,SOT,春季 中國古代書畫（模擬場次）,2025-03-08,香港,繪畫,模擬
SIM-2025-XLY-PAI-1,XLY,春季 翰墨丹青－中國繪畫專場（模擬場次）,2025-03-08,杭州,繪畫,模擬
SIM-2025-BPL-BRO-1,BPL,春季 中國藝術珍品－青銅器專場（模擬場次）,2025-03-15,北京,銅器,模擬
SIM-2025-TFA-CAL-1,TFA,春季 中國書畫珍藏（模擬場次）,2025-03-15,東京,法書,模擬
SIM-2025-YIA-CAL-1,YIA,春季 中國古代書法（模擬場次）,2025-03-15,橫濱,法書,模擬
SIM-2025-YZH-JAD-1,YZH,春季 中國藝術珍品－玉器專場（模擬場次）,2025-03-16,台北,玉器,模擬
SIM-2025-HYG-JAD-1,HYG,春季 瑰麗玉器與宮廷藝術（模擬場次）,2025-03-16,廣州,玉器,模擬
SIM-2025-XLY-CAL-1,XLY,春季 中國書畫珍藏（模擬場次）,2025-03-16,杭州,法書,模擬
SIM-2025-XLY-CER-1,XLY,春季 中國藝術珍品－瓷器專場（模擬場次）,2025-03-16,杭州,陶瓷器,模擬
SIM-2025-CGH-PAI-1,CGH,春季 中國近現代書畫（模擬場次）,2025-03-22,香港,繪畫,模擬
SIM-2025-YZH-BRO-1,YZH,春季 中國藝術珍品－青銅器專場（模擬場次）,2025-03-22,台北,銅器,模擬
SIM-2025-YZH-PAI-1,YZH,春季 翰墨丹青－中國繪畫專場（模擬場次）,2025-03-23,台北,繪畫,模擬
SIM-2025-CHR-BRO-1,CHR,春季 吉金永寶－重要青銅器（模擬場次）,2025-03-29,香港,銅器,模擬
SIM-2025-CGD-CAL-1,CGD,春季 中國古代書法（模擬場次）,2025-03-30,北京,法書,模擬
SIM-2025-CGH-JAD-1,CGH,春季 韞玉生輝－中國古代玉器（模擬場次）,2025-03-30,香港,玉器,模擬
SIM-2025-TCA-JAD-1,TCA,春季 韞玉生輝－中國古代玉器（模擬場次）,2025-03-30,東京,玉器,模擬
SIM-2025-CGD-CER-1,CGD,春季 重要中國瓷器及工藝精品（模擬場次）,2025-04-05,北京,陶瓷器,模擬
SIM-2025-CHR-CER-1,CHR,春季 御窯菁華－中國古代陶瓷（模擬場次）,2025-04-05,香港,陶瓷器,模擬
SIM-2025-CHR-CAL-1,CHR,春季 翰墨流芳－歷代法書（模擬場次）,2025-04-06,香港,法書,模擬
SIM-2025-CHR-PAI-1,CHR,春季 中國近現代書畫（模擬場次）,2025-04-06,香港,繪畫,模擬
SIM-2025-XLY-BRO-1,XLY,春季 中國藝術珍品－青銅器專場（模擬場次）,2025-04-06,杭州,銅器,模擬
SIM-2025-TCA-CAL-1,TCA,春季 翰墨流芳－歷代法書（模擬場次）,2025-04-12,東京,法書,模擬
SIM-2025-YON-CAL-1,YON,春季 翰墨流芳－歷代法書（模擬場次）,2025-04-12,北京,法書,模擬
SIM-2025-SOT-CAL-1,SOT,春季 中國古代書法（模擬場次）,2025-04-12,香港,法書,模擬
SIM-2025-PHK-BRO-1,PHK,春季 中國古代青銅器藝術（模擬場次）,2025-04-13,香港,銅器,模擬
SIM-2025-BPL-CER-1,BPL,春季 中國藝術珍品－瓷器專場（模擬場次）,2025-04-13,北京,陶瓷器,模擬
SIM-2025-DIT-CER-1,DIT,春季 御窯菁華－中國古代陶瓷（模擬場次）,2025-04-13,台北,陶瓷器,模擬
SIM-2025-TFA-PAI-1,TFA,春季 翰墨丹青－中國繪畫專場（模擬場次）,2025-04-13,東京,繪畫,模擬
SIM-2025-YIA-BRO-1,YIA,春季 中國古代青銅器藝術（模擬場次）,2025-04-13,橫濱,銅器,模擬
SIM-2025-YON-BRO-1,YON,春季 吉金永寶－重要青銅器（模擬場次）,2025-04-13,北京,銅器,模擬
SIM-2025-BON-CER-1,BON,春季 中國藝術珍品－瓷器專場（模擬場次）,2025-04-13,香港,陶瓷器,模擬
SIM-2025-CGD-PAI-1,CGD,春季 中國古代書畫（模擬場次）,2025-04-19,北京,繪畫,模擬
SIM-2025-YIA-CER-1,YIA,春季 重要中國瓷器及工藝精品（模擬場次）,2025-04-19,橫濱,陶瓷器,模擬
SIM-2025-DIT-JAD-1,DIT,春季 韞玉生輝－中國古代玉器（模擬場次）,2025-04-20,台北,玉器,模擬
SIM-2025-XLY-JAD-1,XLY,春季 中國藝術珍品－玉器專場（模擬場次）,2025-04-20,杭州,玉器,模擬
SIM-2025-CGD-BRO-1,CGD,春季 中國古代青銅器藝術（模擬場次）,2025-04-26,北京,銅器,模擬
SIM-2025-DIT-BRO-1,DIT,春季 吉金永寶－重要青銅器（模擬場次）,2025-04-27,台北,銅器,模擬
SIM-2025-YIA-PAI-1,YIA,春季 中國古代書畫（模擬場次）,2025-04-27,橫濱,繪畫,模擬
SIM-2025-CGH-CAL-1,CGH,春季 翰墨流芳－歷代法書（模擬場次）,2025-05-03,香港,法書,模擬
SIM-2025-TFA-CER-1,TFA,春季 中國藝術珍品－瓷器專場（模擬場次）,2025-05-03,東京,陶瓷器,模擬
SIM-2025-BPL-CAL-1,BPL,春季 中國書畫珍藏（模擬場次）,2025-05-04,北京,法書,模擬
SIM-2025-BPL-JAD-1,BPL,春季 中國藝術珍品－玉器專場（模擬場次）,2025-05-04,北京,玉器,模擬
SIM-2025-DIT-PAI-1,DIT,春季 中國近現代書畫（模擬場次）,2025-05-10,台北,繪畫,模擬
SIM-2025-TCA-CER-1,TCA,春季 御窯菁華－中國古代陶瓷（模擬場次）,2025-05-10,東京,陶瓷器,模擬
SIM-2025-HYG-PAI-1,HYG,春季 中國古代書畫（模擬場次）,2025-05-10,廣州,繪畫,模擬
SIM-2025-CHR-JAD-1,CHR,春季 韞玉生輝－中國古代玉器（模擬場次）,2025-05-11,香港,玉器,模擬
SIM-2025-YIA-JAD-1,YIA,春季 瑰麗玉器與宮廷藝術（模擬場次）,2025-05-11,橫濱,玉器,模擬
SIM-2025-SOT-CER-1,SOT,春季 重要中國瓷器及工藝精品（模擬場次）,2025-05-11,香港,陶瓷器,模擬
SIM-2025-YZH-CAL-1,YZH,春季 中國書畫珍藏（模擬場次）,2025-05-18,台北,法書,模擬
SIM-2025-TFA-BRO-1,TFA,春季 中國藝術珍品－青銅器專場（模擬場次）,2025-05-18,東京,銅器,模擬
SIM-2025-HYG-CAL-1,HYG,春季 中國古代書法（模擬場次）,2025-05-18,廣州,法書,模擬
SIM-2025-CGH-CER-1,CGH,春季 御窯菁華－中國古代陶瓷（模擬場次）,2025-05-25,香港,陶瓷器,模擬
SIM-2025-SOT-BRO-1,SOT,春季 中國古代青銅器藝術（模擬場次）,2025-05-25,香港,銅器,模擬
SIM-2025-DIT-CAL-1,DIT,春季 翰墨流芳－歷代法書（模擬場次）,2025-05-31,台北,法書,模擬
SIM-2025-BON-BRO-1,BON,春季 中國藝術珍品－青銅器專場（模擬場次）,2025-05-31,香港,銅器,模擬
SIM-2025-CGD-JAD-1,CGD,春季 瑰麗玉器與宮廷藝術（模擬場次）,2025-06-01,北京,玉器,模擬
SIM-2025-PHK-JAD-1,PHK,春季 瑰麗玉器與宮廷藝術（模擬場次）,2025-06-01,香港,玉器,模擬
SIM-2025-YZH-CER-1,YZH,春季 中國藝術珍品－瓷器專場（模擬場次）,2025-06-01,台北,陶瓷器,模擬
SIM-2025-YON-JAD-1,YON,春季 韞玉生輝－中國古代玉器（模擬場次）,2025-06-01,北京,玉器,模擬
SIM-2025-TCA-BRO-1,TCA,春季 吉金永寶－重要青銅器（模擬場次）,2025-06-07,東京,銅器,模擬
SIM-2025-YON-CER-1,YON,春季 御窯菁華－中國古代陶瓷（模擬場次）,2025-06-08,北京,陶瓷器,模擬
SIM-2025-HYG-BRO-1,HYG,春季 中國古代青銅器藝術（模擬場次）,2025-06-08,廣州,銅器,模擬
SIM-2025-HYG-CER-1,HYG,春季 重要中國瓷器及工藝精品（模擬場次）,2025-06-21,廣州,陶瓷器,模擬
SIM-2025-SOT-JAD-1,SOT,春季 瑰麗玉器與宮廷藝術（模擬場次）,2025-06-21,香港,玉器,模擬
SIM-2025-PHK-PAI-1,PHK,春季 中國古代書畫（模擬場次）,2025-06-22,香港,繪畫,模擬
SIM-2025-YON-PAI-1,YON,春季 中國近現代書畫（模擬場次）,2025-06-22,北京,繪畫,模擬
SIM-2025-BPL-PAI-1,BPL,春季 翰墨丹青－中國繪畫專場（模擬場次）,2025-06-28,北京,繪畫,模擬
SIM-2025-TCA-PAI-1,TCA,春季 中國近現代書畫（模擬場次）,2025-06-28,東京,繪畫,模擬
SIM-2025-BON-CAL-1,BON,春季 中國書畫珍藏（模擬場次）,2025-06-29,香港,法書,模擬
SIM-2025-YON-CAL-2,YON,秋季 中國書畫珍藏（模擬場次）,2025-09-06,北京,法書,模擬
SIM-2025-SOT-BRO-2,SOT,秋季 吉金永寶－重要青銅器（模擬場次）,2025-09-06,香港,銅器,模擬
SIM-2025-XLY-CAL-2,XLY,秋季 中國古代書法（模擬場次）,2025-09-06,杭州,法書,模擬
SIM-2025-CGH-JAD-2,CGH,秋季 中國藝術珍品－玉器專場（模擬場次）,2025-09-13,香港,玉器,模擬
SIM-2025-CGH-CER-2,CGH,秋季 中國藝術珍品－瓷器專場（模擬場次）,2025-09-13,香港,陶瓷器,模擬
SIM-2025-CHR-PAI-2,CHR,秋季 翰墨丹青－中國繪畫專場（模擬場次）,2025-09-13,香港,繪畫,模擬
SIM-2025-BPL-CER-2,BPL,秋季 重要中國瓷器及工藝精品（模擬場次）,2025-09-13,北京,陶瓷器,模擬
SIM-2025-TCA-CAL-2,TCA,秋季 中國書畫珍藏（模擬場次）,2025-09-13,東京,法書,模擬
SIM-2025-SOT-CAL-2,SOT,秋季 翰墨流芳－歷代法書（模擬場次）,2025-09-13,香港,法書,模擬
SIM-2025-BON-PAI-2,BON,秋季 中國古代書畫（模擬場次）,2025-09-13,香港,繪畫,模擬
SIM-2025-CGD-CAL-2,CGD,秋季 翰墨流芳－歷代法書（模擬場次）,2025-09-14,北京,法書,模擬
SIM-2025-HYG-JAD-2,HYG,秋季 韞玉生輝－中國古代玉器（模擬場次）,2025-09-14,廣州,玉器,模擬
SIM-2025-TFA-JAD-2,TFA,秋季 瑰麗玉器與宮廷藝術（模擬場次）,2025-09-20,東京,玉器,模擬
SIM-2025-SOT-CER-2,SOT,秋季 御窯菁華－中國古代陶瓷（模擬場次）,2025-09-20,香港,陶瓷器,模擬
SIM-2025-XLY-BRO-2,XLY,秋季 中國古代青銅器藝術（模擬場次）,2025-09-20,杭州,銅器,模擬
SIM-2025-TCA-BRO-2,TCA,秋季 中國藝術珍品－青銅器專場（模擬場次）,2025-09-21,東京,銅器,模擬
SIM-2025-YIA-CER-2,YIA,秋季 御窯菁華－中國古代陶瓷（模擬場次）,2025-09-21,橫濱,陶瓷器,模擬
SIM-2025-HYG-BRO-2,HYG,秋季 吉金永寶－重要青銅器（模擬場次）,2025-09-27,廣州,銅器,模擬
SIM-2025-PHK-BRO-2,PHK,秋季 吉金永寶－重要青銅器（模擬場次）,2025-09-28,香港,銅器,模擬
SIM-2025-DIT-PAI-2,DIT,秋季 翰墨丹青－中國繪畫專場（模擬場次）,2025-10-04,台北,繪畫,模擬
SIM-2025-TFA-BRO-2,TFA,秋季 中國古代青銅器藝術（模擬場次）,2025-10-04,東京,銅器,模擬
SIM-2025-PHK-JAD-2,PHK,秋季 韞玉生輝－中國古代玉器（模擬場次）,2025-10-05,香港,玉器,模擬
SIM-2025-YZH-BRO-2,YZH,秋季 中國古代青銅器藝術（模擬場次）,2025-10-11,台北,銅器,模擬
SIM-2025-YON-BRO-2,YON,秋季 中國藝術珍品－青銅器專場（模擬場次）,2025-10-11,北京,銅器,模擬
SIM-2025-BON-CAL-2,BON,秋季 中國古代書法（模擬場次）,2025-10-11,香港,法書,模擬
SIM-2025-CGH-PAI-2,CGH,秋季 翰墨丹青－中國繪畫專場（模擬場次）,2025-10-12,香港,繪畫,模擬
SIM-2025-PHK-CAL-2,PHK,秋季 翰墨流芳－歷代法書（模擬場次）,2025-10-18,香港,法書,模擬
SIM-2025-YZH-JAD-2,YZH,秋季 瑰麗玉器與宮廷藝術（模擬場次）,2025-10-18,台北,玉器,模擬
SIM-2025-DIT-CER-2,DIT,秋季 中國藝術珍品－瓷器專場（模擬場次）,2025-10-18,台北,陶瓷器,模擬
SIM-2025-BON-BRO-2,BON,秋季 中國古代青銅器藝術（模擬場次）,2025-10-18,香港,銅器,模擬
SIM-2025-CHR-JAD-2,CHR,秋季 中國藝術珍品－玉器專場（模擬場次）,2025-10-19,香港,玉器,模擬
SIM-2025-YIA-CAL-2,YIA,秋季 翰墨流芳－歷代法書（模擬場次）,2025-10-19,橫濱,法書,模擬
SIM-2025-HYG-PAI-2,HYG,秋季 中國近現代書畫（模擬場次）,2025-10-19,廣州,繪畫,模擬
SIM-2025-CGD-PAI-2,CGD,秋季 中國近現代書畫（模擬場次）,2025-10-25,北京,繪畫,模擬
SIM-2025-CGD-BRO-2,CGD,秋季 吉金永寶－重要青銅器（模擬場次）,2025-10-25,北京,銅器,模擬
SIM-2025-CGD-CER-2,CGD,秋季 御窯菁華－中國古代陶瓷（模擬場次）,2025-10-25,北京,陶瓷器,模擬
SIM-2025-YIA-PAI-2,YIA,秋季 中國近現代書畫（模擬場次）,2025-10-25,橫濱,繪畫,模擬
SIM-2025-YON-JAD-2,YON,秋季 中國藝術珍品－玉器專場（模擬場次）,2025-10-26,北京,玉器,模擬
SIM-2025-SOT-PAI-2,SOT,秋季 中國近現代書畫（模擬場次）,2025-10-26,香港,繪畫,模擬
SIM-2025-DIT-BRO-2,DIT,秋季 中國藝術珍品－青銅器專場（模擬場次）,2025-11-01,台北,銅器,模擬
SIM-2025-TCA-CER-2,TCA,秋季 中國藝術珍品－瓷器專場（模擬場次）,2025-11-01,東京,陶瓷器,模擬
SIM-2025-SOT-JAD-2,SOT,秋季 韞玉生輝－中國古代玉器（模擬場次）,2025-11-01,香港,玉器,模擬
SIM-2025-YZH-CER-2,YZH,秋季 重要中國瓷器及工藝精品（模擬場次）,2025-11-02,台北,陶瓷器,模擬
SIM-2025-TCA-PAI-2,TCA,秋季 翰墨丹青－中國繪畫專場（模擬場次）,2025-11-02,東京,繪畫,模擬
SIM-2025-HYG-CER-2,HYG,秋季 御窯菁華－中國古代陶瓷（模擬場次）,2025-11-02,廣州,陶瓷器,模擬
SIM-2025-PHK-PAI-2,PHK,秋季 中國近現代書畫（模擬場次）,2025-11-09,香港,繪畫,模擬
SIM-2025-HYG-CAL-2,HYG,秋季 翰墨流芳－歷代法書（模擬場次）,2025-11-09,廣州,法書,模擬
SIM-2025-XLY-CER-2,XLY,秋季 重要中國瓷器及工藝精品（模擬場次）,2025-11-09,杭州,陶瓷器,模擬
SIM-2025-BPL-BRO-2,BPL,秋季 中國古代青銅器藝術（模擬場次）,2025-11-15,北京,銅器,模擬
SIM-2025-TCA-JAD-2,TCA,秋季 中國藝術珍品－玉器專場（模擬場次）,2025-11-16,東京,玉器,模擬
SIM-2025-CHR-CAL-2,CHR,秋季 中國書畫珍藏（模擬場次）,2025-11-23,香港,法書,模擬
SIM-2025-YZH-CAL-2,YZH,秋季 中國古代書法（模擬場次）,2025-11-23,台北,法書,模擬
SIM-2025-TFA-PAI-2,TFA,秋季 中國古代書畫（模擬場次）,2025-11-23,東京,繪畫,模擬
